year,round,circuitId,date,rainy,Turns,Length,driverId,constructorId,grid,Driver Top 3 Finish Percentage (Last Year),Constructor Top 3 Finish Percentage (Last Year),Driver Top 3 Finish Percentage (This Year till last race),Constructor Top 3 Finish Percentage (This Year till last race),Driver Avg position (Last Year),Constructor Avg position (Last Year),Driver Average Position (This Year till last race),Constructor Average Position (This Year till last race),driver_age,nationality_encoded,wins_cons,points_cons_champ,wins,points_driver_champ,laps,statusId,Weighted_Top_3_Probability,Weighted_Top_3_Prob_Length,position_previous_race,nro_cond_escuderia,raceId,points,prom_points_10,Top 3 Finish
2019,15,15,2019-09-22,0,19,4.94,154,210,17,0.0,0.0,0.0,0.0,12.571428571428571,11.976190476190476,15.142857142857142,14.357142857142858,33,14,0.0,26.0,0.0,8.0,61,1,0.0357142857142857,0.0,17.0,1,1024,8.0,5.0,0
2019,15,15,2019-09-22,0,19,4.94,807,4,8,0.0,4.761904761904762,0.0,0.0,11.857142857142858,10.523809523809524,11.642857142857142,11.964285714285715,32,15,0.0,67.0,0.0,33.0,61,1,0.0,0.0,11.0,1,1024,33.0,18.6,0
2019,15,15,2019-09-22,0,19,4.94,815,211,15,4.761904761904762,2.380952380952381,0.0,0.0,10.571428571428571,12.428571428571429,11.428571428571429,11.821428571428571,29,23,0.0,46.0,0.0,27.0,42,5,0.1590909090909091,0.0909090909090909,13.0,1,1024,27.0,16.6,0
2019,15,15,2019-09-22,0,19,4.94,817,4,20,9.523809523809524,4.761904761904762,0.0,0.0,9.19047619047619,10.523809523809524,12.285714285714286,11.964285714285715,30,2,0.0,67.0,0.0,34.0,61,1,0.3,0.4,8.0,2,1024,34.0,21.2,0
2019,15,15,2019-09-22,0,19,4.94,822,131,5,38.095238095238095,59.52380952380952,78.57142857142857,82.14285714285714,5.095238095238095,3.8571428571428568,3.571428571428572,2.8928571428571432,30,13,10.0,527.0,2.0,231.0,61,1,0.1578947368421052,0.1111111111111111,2.0,2,1024,231.0,178.1,0
2019,15,15,2019-09-22,0,19,4.94,825,210,13,0.0,0.0,0.0,0.0,11.38095238095238,11.976190476190476,13.571428571428571,14.357142857142858,27,11,0.0,26.0,0.0,18.0,61,1,0.0,0.0,16.0,2,1024,18.0,16.0,0
2019,15,15,2019-09-22,0,19,4.94,826,5,14,0.0,0.0,7.142857142857142,3.571428571428571,6.428571428571429,6.428571428571429,12.142857142857142,10.428571428571429,25,28,0.0,55.0,0.0,33.0,61,1,0.0,0.0,10.0,1,1024,33.0,20.4,0
2019,15,15,2019-09-22,0,19,4.94,830,9,4,52.38095238095239,26.1904761904762,35.714285714285715,17.857142857142858,6.095238095238095,3.0476190476190474,4.857142857142857,7.821428571428571,22,12,2.0,289.0,2.0,200.0,61,1,0.5,0.2857142857142857,3.0,2,1024,200.0,143.7,1
2019,15,15,2019-09-22,0,19,4.94,832,1,7,0.0,0.0,0.0,0.0,10.285714285714286,5.142857142857143,11.0,11.535714285714285,25,29,0.0,89.0,0.0,58.0,61,1,0.21875,0.2857142857142857,7.0,1,1024,58.0,41.0,0
2019,15,15,2019-09-22,0,19,4.94,840,211,16,0.0,2.380952380952381,0.0,0.0,14.285714285714286,12.428571428571429,12.214285714285714,11.821428571428571,21,7,0.0,46.0,0.0,19.0,61,1,0.0,0.0,15.0,2,1024,19.0,12.1,0
2019,15,15,2019-09-22,0,19,4.94,841,51,10,28.57142857142857,28.57142857142857,0.0,0.0,3.0,3.0,14.5,12.75,26,20,0.0,35.0,0.0,4.0,61,1,0.0,0.0,18.0,2,1024,4.0,1.2,0
2019,15,15,2019-09-22,0,19,4.94,842,5,11,0.0,0.0,0.0,3.571428571428571,12.857142857142858,6.428571428571429,8.714285714285714,10.428571428571429,23,14,0.0,55.0,0.0,69.0,61,1,0.0,0.0,6.0,2,1024,69.0,52.0,0
2019,15,15,2019-09-22,0,19,4.94,844,6,1,0.0,28.57142857142857,50.0,46.42857142857143,12.38095238095238,8.119047619047619,5.5,5.25,22,24,3.0,394.0,2.0,200.0,61,1,0.3478260869565217,0.5,4.0,2,1024,200.0,123.2,1
2019,15,15,2019-09-22,0,19,4.94,846,1,9,0.0,0.0,0.0,0.0,5.142857142857143,5.142857142857143,12.071428571428571,11.535714285714285,20,6,0.0,89.0,0.0,31.0,61,1,0.3,0.3333333333333333,14.0,2,1024,31.0,20.8,0
2019,15,15,2019-09-22,0,19,4.94,847,3,18,0.0,0.0,0.0,0.0,0.0,0.0,15.5,16.17857142857143,21,6,0.0,1.0,0.0,0.0,34,4,0.05,0.0,20.0,2,1024,0.0,0.0,0
2019,15,15,2019-09-22,0,19,4.94,848,9,6,26.1904761904762,26.1904761904762,0.0,17.857142857142858,3.0476190476190474,3.0476190476190474,10.785714285714286,7.821428571428571,23,32,2.0,289.0,0.0,42.0,61,1,0.0,0.0,9.0,1,1024,42.0,16.8,0
2019,16,71,2019-09-29,1,11,2.313,1,131,2,80.95238095238095,59.52380952380952,80.0,76.66666666666666,2.619047619047619,3.8571428571428568,2.333333333333333,3.0,34,6,11.0,571.0,9.0,322.0,53,1,0.6,0.8750000000000001,1.0,1,1025,322.0,241.4,1
2019,16,71,2019-09-29,1,11,2.313,8,51,15,57.14285714285714,28.57142857142857,0.0,0.0,6.0,3.0,11.466666666666669,12.833333333333332,40,13,0.0,35.0,0.0,31.0,53,1,0.2307692307692307,0.25,13.0,1,1025,31.0,25.8,0
2019,16,71,2019-09-29,1,11,2.313,9,3,18,0.0,0.0,0.0,0.0,0.0,0.0,16.8,16.3,35,26,0.0,1.0,0.0,1.0,28,23,0.25,0.0,19.0,1,1025,1.0,0.6,0
2019,16,71,2019-09-29,1,11,2.313,20,6,3,57.14285714285714,28.57142857142857,46.66666666666666,50.0,3.857142857142857,8.119047619047619,4.733333333333333,5.0,32,15,3.0,409.0,1.0,194.0,26,75,0.375,0.375,5.0,1,1025,194.0,148.0,0
2019,16,71,2019-09-29,1,11,2.313,154,210,8,0.0,0.0,0.0,0.0,12.571428571428571,11.976190476190476,14.866666666666667,14.333333333333334,33,14,0.0,28.0,0.0,8.0,0,4,0.0,0.0,17.0,1,1025,8.0,5.6,0
2019,16,71,2019-09-29,1,11,2.313,807,4,6,0.0,4.761904761904762,0.0,0.0,11.857142857142858,10.523809523809524,11.466666666666669,11.933333333333334,32,15,0.0,68.0,0.0,34.0,53,1,0.0,0.0,11.0,1,1025,34.0,21.4,0
2019,16,71,2019-09-29,1,11,2.313,815,211,11,4.761904761904762,2.380952380952381,0.0,0.0,10.571428571428571,12.428571428571429,11.933333333333334,12.1,29,23,0.0,52.0,0.0,33.0,53,1,0.1428571428571428,0.125,14.0,1,1025,33.0,18.6,0
2019,16,71,2019-09-29,1,11,2.313,817,4,10,9.523809523809524,4.761904761904762,0.0,0.0,9.19047619047619,10.523809523809524,12.4,11.933333333333334,30,2,0.0,68.0,0.0,34.0,24,4,0.05,0.0,9.0,2,1025,34.0,23.8,0
2019,16,71,2019-09-29,1,11,2.313,822,131,4,38.095238095238095,59.52380952380952,73.33333333333333,76.66666666666666,5.095238095238095,3.8571428571428568,3.6666666666666665,3.0,30,13,11.0,571.0,2.0,249.0,53,1,0.4736842105263157,0.625,2.0,2,1025,249.0,191.0,1
2019,16,71,2019-09-29,1,11,2.313,825,210,13,0.0,0.0,0.0,0.0,11.38095238095238,11.976190476190476,13.8,14.333333333333334,27,11,0.0,28.0,0.0,20.0,53,1,0.0,0.0,16.0,2,1025,20.0,16.6,0
2019,16,71,2019-09-29,1,11,2.313,826,5,19,0.0,0.0,6.666666666666667,3.333333333333333,6.428571428571429,6.428571428571429,12.333333333333334,10.5,25,28,0.0,55.0,0.0,33.0,53,1,0.0,0.0,10.0,1,1025,33.0,22.8,0
2019,16,71,2019-09-29,1,11,2.313,830,9,9,52.38095238095239,26.1904761904762,40.0,20.0,6.095238095238095,3.0476190476190474,4.733333333333333,7.6,22,12,2.0,311.0,2.0,212.0,53,1,0.25,0.2857142857142857,4.0,2,1025,212.0,157.1,0
2019,16,71,2019-09-29,1,11,2.313,832,1,5,0.0,0.0,0.0,0.0,10.285714285714286,5.142857142857143,11.066666666666666,11.4,25,29,0.0,101.0,0.0,66.0,53,1,0.1875,0.1428571428571428,7.0,1,1025,66.0,45.8,0
2019,16,71,2019-09-29,1,11,2.313,840,211,14,0.0,2.380952380952381,0.0,0.0,14.285714285714286,12.428571428571429,12.266666666666667,12.1,21,7,0.0,52.0,0.0,19.0,53,1,0.0833333333333333,0.0,15.0,2,1025,19.0,13.6,0
2019,16,71,2019-09-29,1,11,2.313,841,51,12,28.57142857142857,28.57142857142857,0.0,0.0,3.0,3.0,14.2,12.833333333333332,26,20,0.0,35.0,0.0,4.0,53,1,0.0,0.0,18.0,2,1025,4.0,1.6,0
2019,16,71,2019-09-29,1,11,2.313,842,5,16,0.0,0.0,0.0,3.333333333333333,12.857142857142858,6.428571428571429,8.666666666666666,10.5,23,14,0.0,55.0,0.0,69.0,53,1,0.1,0.0,6.0,2,1025,69.0,55.7,0
2019,16,71,2019-09-29,1,11,2.313,844,6,1,0.0,28.57142857142857,53.333333333333336,50.0,12.38095238095238,8.119047619047619,5.266666666666667,5.0,22,24,3.0,409.0,2.0,215.0,53,1,0.3,0.25,3.0,2,1025,215.0,139.0,1
2019,16,71,2019-09-29,1,11,2.313,846,1,7,0.0,0.0,0.0,0.0,5.142857142857143,5.142857142857143,11.733333333333333,11.4,20,6,0.0,101.0,0.0,35.0,53,1,0.125,0.0,12.0,2,1025,35.0,23.1,0
2019,16,71,2019-09-29,1,11,2.313,847,3,17,0.0,0.0,0.0,0.0,0.0,0.0,15.8,16.3,21,6,0.0,1.0,0.0,0.0,27,23,0.125,0.0,20.0,2,1025,0.0,0.0,0
2019,16,71,2019-09-29,1,11,2.313,848,9,0,26.1904761904762,26.1904761904762,0.0,20.0,3.0476190476190474,3.0476190476190474,10.466666666666669,7.6,23,32,2.0,311.0,0.0,52.0,53,1,0.0,0.0,8.0,1,1025,52.0,21.3,0
2019,17,22,2019-10-13,0,18,5.807,1,131,4,80.95238095238095,59.52380952380952,81.25,78.125,2.619047619047619,3.8571428571428568,2.25,2.90625,34,6,12.0,612.0,9.0,338.0,52,1,0.6486486486486487,0.5,1.0,1,1026,338.0,259.0,1
2019,17,22,2019-10-13,0,18,5.807,8,51,13,57.14285714285714,28.57142857142857,0.0,0.0,6.0,3.0,11.5625,12.90625,40,13,0.0,35.0,0.0,31.0,51,11,0.2972972972972973,0.1999999999999999,14.0,1,1026,31.0,27.6,0
2019,17,22,2019-10-13,0,18,5.807,9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,16.3125,35,26,0.0,1.0,0.0,1.0,50,12,0.0,0.0,19.0,1,1026,1.0,0.7,0
2019,17,22,2019-10-13,0,18,5.807,20,6,1,57.14285714285714,28.57142857142857,43.75,50.0,3.857142857142857,8.119047619047619,5.5625,5.34375,32,15,3.0,435.0,1.0,212.0,52,1,0.5,0.6666666666666666,5.0,1,1026,212.0,159.2,1
2019,17,22,2019-10-13,0,18,5.807,154,210,10,0.0,0.0,0.0,0.0,12.571428571428571,11.976190476190476,15.1875,14.34375,33,14,0.0,28.0,0.0,8.0,51,11,0.0952380952380952,0.1111111111111111,17.0,1,1026,8.0,6.2,0
2019,17,22,2019-10-13,0,18,5.807,807,4,15,0.0,4.761904761904762,0.0,0.0,11.857142857142858,10.523809523809524,11.375,12.09375,32,15,0.0,68.0,0.0,34.0,51,2,0.0,0.0,11.0,1,1026,34.0,23.6,0
2019,17,22,2019-10-13,0,18,5.807,815,211,17,4.761904761904762,2.380952380952381,0.0,0.0,10.571428571428571,12.428571428571429,11.625,11.90625,29,23,0.0,58.0,0.0,37.0,51,11,0.1071428571428571,0.1666666666666666,13.0,1,1026,37.0,21.0,0
2019,17,22,2019-10-13,0,18,5.807,817,4,16,9.523809523809524,4.761904761904762,0.0,0.0,9.19047619047619,10.523809523809524,12.8125,12.09375,30,2,0.0,68.0,0.0,34.0,51,2,0.0714285714285714,0.0909090909090909,10.0,2,1026,34.0,25.6,0
2019,17,22,2019-10-13,0,18,5.807,822,131,3,38.095238095238095,59.52380952380952,75.0,78.125,5.095238095238095,3.8571428571428568,3.5625,2.90625,30,13,12.0,612.0,3.0,274.0,52,1,0.2916666666666667,0.1999999999999999,2.0,2,1026,274.0,205.1,1
2019,17,22,2019-10-13,0,18,5.807,825,210,19,0.0,0.0,0.0,0.0,11.38095238095238,11.976190476190476,13.5,14.34375,27,11,0.0,28.0,0.0,20.0,51,11,0.0,0.0,15.0,2,1026,20.0,17.2,0
2019,17,22,2019-10-13,0,18,5.807,826,5,14,0.0,0.0,6.25,3.125,6.428571428571429,6.428571428571429,12.3125,10.65625,25,28,0.0,62.0,0.0,34.0,51,11,0.0,0.0,12.0,1,1026,34.0,25.2,0
2019,17,22,2019-10-13,0,18,5.807,830,9,5,52.38095238095239,26.1904761904762,37.5,18.75,6.095238095238095,3.0476190476190474,4.6875,7.40625,22,12,2.0,323.0,2.0,212.0,14,23,0.5789473684210527,0.7499999999999999,4.0,2,1026,212.0,169.5,0
2019,17,22,2019-10-13,0,18,5.807,832,1,7,0.0,0.0,0.0,0.0,10.285714285714286,5.142857142857143,10.75,11.125,25,29,0.0,111.0,0.0,76.0,52,1,0.1052631578947368,0.125,7.0,1,1026,76.0,51.6,0
2019,17,22,2019-10-13,0,18,5.807,840,211,12,0.0,2.380952380952381,0.0,0.0,14.285714285714286,12.428571428571429,12.1875,11.90625,21,7,0.0,58.0,0.0,21.0,51,11,0.0,0.0,16.0,2,1026,21.0,15.1,0
2019,17,22,2019-10-13,0,18,5.807,841,51,11,28.57142857142857,28.57142857142857,0.0,0.0,3.0,3.0,14.25,12.90625,26,20,0.0,35.0,0.0,4.0,51,11,0.0,0.0,18.0,2,1026,4.0,2.0,0
2019,17,22,2019-10-13,0,18,5.807,842,5,9,0.0,0.0,0.0,3.125,12.857142857142858,6.428571428571429,9.0,10.65625,23,14,0.0,62.0,0.0,75.0,51,11,0.0,0.0,6.0,2,1026,75.0,59.6,0
2019,17,22,2019-10-13,0,18,5.807,844,6,2,0.0,28.57142857142857,56.25,50.0,12.38095238095238,8.119047619047619,5.125,5.34375,22,24,3.0,435.0,2.0,223.0,51,11,0.3076923076923077,0.1999999999999999,3.0,2,1026,223.0,154.1,0
2019,17,22,2019-10-13,0,18,5.807,846,1,8,0.0,0.0,0.0,0.0,5.142857142857143,5.142857142857143,11.5,11.125,20,6,0.0,111.0,0.0,35.0,51,11,0.2727272727272727,0.25,9.0,2,1026,35.0,25.4,0
2019,17,22,2019-10-13,0,18,5.807,847,3,18,0.0,0.0,0.0,0.0,0.0,0.0,15.875,16.3125,21,6,0.0,1.0,0.0,0.0,50,12,0.0,0.0,20.0,2,1026,0.0,0.0,0
2019,17,22,2019-10-13,0,18,5.807,848,9,6,26.1904761904762,26.1904761904762,0.0,18.75,3.0476190476190474,3.0476190476190474,10.125,7.40625,23,32,2.0,323.0,0.0,64.0,52,1,0.0,0.0,8.0,1,1026,64.0,27.0,0
2019,18,32,2019-10-27,1,17,4.304,1,131,3,80.95238095238095,59.52380952380952,82.35294117647058,79.41176470588235,2.619047619047619,3.8571428571428568,2.294117647058824,2.852941176470588,34,6,13.0,652.0,10.0,363.0,71,1,0.6111111111111112,0.75,1.0,1,1027,363.0,276.6,1
2019,18,32,2019-10-27,1,17,4.304,8,51,14,57.14285714285714,28.57142857142857,0.0,0.0,6.0,3.0,11.588235294117649,12.911764705882351,40,13,0.0,35.0,0.0,31.0,58,25,0.3461538461538461,0.3333333333333333,14.0,1,1027,31.0,28.8,0
2019,18,32,2019-10-27,1,17,4.304,9,3,20,0.0,0.0,0.0,0.0,0.0,0.0,16.764705882352942,16.323529411764707,35,26,0.0,1.0,0.0,1.0,69,12,0.0,0.0,19.0,1,1027,1.0,0.8,0
2019,18,32,2019-10-27,1,17,4.304,20,6,2,57.14285714285714,28.57142857142857,47.05882352941176,50.0,3.857142857142857,8.119047619047619,5.352941176470588,5.264705882352941,32,15,3.0,466.0,1.0,230.0,71,1,0.2666666666666666,0.2857142857142856,5.0,1,1027,230.0,171.1,1
2019,18,32,2019-10-27,1,17,4.304,154,210,18,0.0,0.0,0.0,0.0,12.571428571428571,11.976190476190476,15.058823529411764,14.323529411764708,33,14,0.0,28.0,0.0,8.0,69,12,0.0,0.0,17.0,1,1027,8.0,6.8,0
2019,18,32,2019-10-27,1,17,4.304,807,4,12,0.0,4.761904761904762,0.0,0.0,11.857142857142858,10.523809523809524,11.882352941176473,12.529411764705882,32,15,0.0,73.0,0.0,35.0,70,11,0.0,0.0,13.0,1,1027,35.0,25.5,0
2019,18,32,2019-10-27,1,17,4.304,815,211,11,4.761904761904762,2.380952380952381,0.0,0.0,10.571428571428571,12.428571428571429,11.411764705882351,11.705882352941178,29,23,0.0,64.0,0.0,43.0,71,1,0.2142857142857142,0.25,9.0,1,1027,43.0,24.0,0
2019,18,32,2019-10-27,1,17,4.304,817,4,13,9.523809523809524,4.761904761904762,0.0,0.0,9.19047619047619,10.523809523809524,13.176470588235292,12.529411764705882,30,2,0.0,73.0,0.0,38.0,71,1,0.1428571428571428,0.125,12.0,2,1027,38.0,27.8,0
2019,18,32,2019-10-27,1,17,4.304,822,131,6,38.095238095238095,59.52380952380952,76.47058823529412,79.41176470588235,5.095238095238095,3.8571428571428568,3.411764705882353,2.852941176470588,30,13,13.0,652.0,3.0,289.0,71,1,0.3846153846153846,0.375,2.0,2,1027,289.0,218.9,1
2019,18,32,2019-10-27,1,17,4.304,825,210,17,0.0,0.0,0.0,0.0,11.38095238095238,11.976190476190476,13.588235294117649,14.323529411764708,27,11,0.0,28.0,0.0,20.0,69,12,0.0,0.0,16.0,2,1027,20.0,17.8,0
2019,18,32,2019-10-27,1,17,4.304,826,5,9,0.0,0.0,5.88235294117647,2.941176470588235,6.428571428571429,6.428571428571429,12.176470588235292,10.529411764705882,25,28,0.0,64.0,0.0,34.0,70,11,0.1666666666666666,0.0,11.0,1,1027,34.0,27.6,0
2019,18,32,2019-10-27,1,17,4.304,830,9,4,52.38095238095239,26.1904761904762,35.294117647058826,17.647058823529413,6.095238095238095,3.0476190476190474,5.470588235294118,7.61764705882353,22,12,2.0,341.0,2.0,220.0,71,1,0.6666666666666666,0.625,4.0,2,1027,220.0,181.5,0
2019,18,32,2019-10-27,1,17,4.304,832,1,7,0.0,0.0,0.0,0.0,10.285714285714286,5.142857142857143,10.411764705882351,10.941176470588236,25,29,0.0,111.0,0.0,76.0,70,11,0.0,0.0,6.0,1,1027,76.0,56.6,0
2019,18,32,2019-10-27,1,17,4.304,840,211,16,0.0,2.380952380952381,0.0,0.0,14.285714285714286,12.428571428571429,12.0,11.705882352941178,21,7,0.0,64.0,0.0,21.0,70,11,0.0,0.0,15.0,2,1027,21.0,16.6,0
2019,18,32,2019-10-27,1,17,4.304,841,51,15,28.57142857142857,28.57142857142857,0.0,0.0,3.0,3.0,14.235294117647058,12.911764705882351,26,20,0.0,35.0,0.0,4.0,70,11,0.0,0.0,18.0,2,1027,4.0,2.4,0
2019,18,32,2019-10-27,1,17,4.304,842,5,10,0.0,0.0,0.0,2.941176470588235,12.857142857142858,6.428571428571429,8.882352941176471,10.529411764705882,23,14,0.0,64.0,0.0,77.0,70,11,0.0,0.0,7.0,2,1027,77.0,63.6,0
2019,18,32,2019-10-27,1,17,4.304,844,6,1,0.0,28.57142857142857,52.94117647058824,50.0,12.38095238095238,8.119047619047619,5.176470588235294,5.264705882352941,22,24,3.0,466.0,2.0,236.0,71,1,0.25,0.1999999999999999,3.0,2,1027,236.0,169.0,0
2019,18,32,2019-10-27,1,17,4.304,846,1,8,0.0,0.0,0.0,0.0,5.142857142857143,5.142857142857143,11.470588235294118,10.941176470588236,20,6,0.0,111.0,0.0,35.0,48,54,0.0,0.0,10.0,2,1027,35.0,27.5,0
2019,18,32,2019-10-27,1,17,4.304,847,3,19,0.0,0.0,0.0,0.0,0.0,0.0,15.882352941176473,16.323529411764707,21,6,0.0,1.0,0.0,0.0,69,12,0.0,0.0,20.0,2,1027,0.0,0.0,0
2019,18,32,2019-10-27,1,17,4.304,848,9,5,26.1904761904762,26.1904761904762,0.0,17.647058823529413,3.0476190476190474,3.0476190476190474,9.764705882352942,7.61764705882353,23,32,2.0,341.0,0.0,74.0,71,1,0.0,0.0,8.0,1,1027,74.0,33.7,0
2019,19,69,2019-11-03,0,20,3.426,1,131,5,80.95238095238095,59.52380952380952,83.33333333333334,80.55555555555557,2.619047619047619,3.8571428571428568,2.2222222222222223,2.805555555555556,34,6,14.0,695.0,10.0,381.0,56,1,0.6111111111111112,0.8181818181818181,1.0,1,1028,381.0,295.0,1
2019,19,69,2019-11-03,0,20,3.426,8,51,17,57.14285714285714,28.57142857142857,0.0,0.0,6.0,3.0,12.0,13.11111111111111,40,13,0.0,35.0,0.0,31.0,55,11,0.2307692307692307,0.25,14.0,1,1028,31.0,29.8,0
2019,19,69,2019-11-03,0,20,3.426,9,3,19,0.0,0.0,0.0,0.0,0.0,0.0,16.833333333333332,16.36111111111111,35,26,0.0,1.0,0.0,1.0,31,44,0.0,0.0,19.0,1,1028,1.0,0.9,0
2019,19,69,2019-11-03,0,20,3.426,20,6,2,57.14285714285714,28.57142857142857,50.0,50.0,3.857142857142857,8.119047619047619,5.166666666666667,5.138888888888889,32,15,3.0,479.0,1.0,230.0,7,22,0.4375,0.3999999999999999,4.0,1,1028,230.0,181.8,0
2019,19,69,2019-11-03,0,20,3.426,154,210,15,0.0,0.0,0.0,0.0,12.571428571428571,11.976190476190476,15.166666666666666,14.416666666666666,33,14,0.0,28.0,0.0,8.0,55,11,0.0833333333333333,0.125,17.0,1,1028,8.0,7.4,0
2019,19,69,2019-11-03,0,20,3.426,807,4,11,0.0,4.761904761904762,0.0,0.0,11.857142857142858,10.523809523809524,11.77777777777778,12.333333333333334,32,15,0.0,83.0,0.0,37.0,55,11,0.0,0.0,11.0,1,1028,37.0,27.6,0
2019,19,69,2019-11-03,0,20,3.426,815,211,0,4.761904761904762,2.380952380952381,0.0,0.0,10.571428571428571,12.428571428571429,11.166666666666666,11.583333333333332,29,23,0.0,65.0,0.0,44.0,55,11,0.3333333333333333,0.0909090909090909,9.0,1,1028,44.0,27.1,0
2019,19,69,2019-11-03,0,20,3.426,817,4,9,9.523809523809524,4.761904761904762,0.0,0.0,9.19047619047619,10.523809523809524,12.88888888888889,12.333333333333334,30,2,0.0,83.0,0.0,46.0,56,1,0.1764705882352941,0.1818181818181818,10.0,2,1028,46.0,30.8,0
2019,19,69,2019-11-03,0,20,3.426,822,131,1,38.095238095238095,59.52380952380952,77.77777777777779,80.55555555555557,5.095238095238095,3.8571428571428568,3.388888888888889,2.805555555555556,30,13,14.0,695.0,4.0,314.0,56,1,0.1764705882352941,0.0999999999999999,2.0,2,1028,314.0,233.7,1
2019,19,69,2019-11-03,0,20,3.426,825,210,12,0.0,0.0,0.0,0.0,11.38095238095238,11.976190476190476,13.666666666666666,14.416666666666666,27,11,0.0,28.0,0.0,20.0,52,23,0.0,0.0,16.0,2,1028,20.0,18.4,0
2019,19,69,2019-11-03,0,20,3.426,826,5,13,0.0,0.0,5.555555555555555,2.7777777777777777,6.428571428571429,6.428571428571429,12.11111111111111,10.5,25,28,0.0,64.0,0.0,34.0,55,11,0.0,0.0,13.0,1,1028,34.0,30.0,0
2019,19,69,2019-11-03,0,20,3.426,830,9,3,52.38095238095239,26.1904761904762,33.33333333333333,16.666666666666664,6.095238095238095,3.0476190476190474,5.5,7.5,22,12,2.0,366.0,2.0,235.0,56,1,0.4666666666666667,0.6250000000000001,5.0,2,1028,235.0,192.4,1
2019,19,69,2019-11-03,0,20,3.426,832,1,7,0.0,0.0,0.0,0.0,10.285714285714286,5.142857142857143,10.555555555555555,11.25,25,29,0.0,121.0,0.0,80.0,55,11,0.0666666666666666,0.125,7.0,1,1028,80.0,61.6,0
2019,19,69,2019-11-03,0,20,3.426,840,211,14,0.0,2.380952380952381,0.0,0.0,14.285714285714286,12.428571428571429,12.0,11.583333333333332,21,7,0.0,65.0,0.0,21.0,55,11,0.0833333333333333,0.0,15.0,2,1028,21.0,18.1,0
2019,19,69,2019-11-03,0,20,3.426,841,51,16,28.57142857142857,28.57142857142857,0.0,0.0,3.0,3.0,14.22222222222222,13.11111111111111,26,20,0.0,35.0,0.0,4.0,55,11,0.0,0.0,18.0,2,1028,4.0,2.7,0
2019,19,69,2019-11-03,0,20,3.426,842,5,10,0.0,0.0,0.0,2.7777777777777777,12.857142857142858,6.428571428571429,8.88888888888889,10.5,23,14,0.0,64.0,0.0,77.0,54,22,0.1,0.0,6.0,2,1028,77.0,67.0,0
2019,19,69,2019-11-03,0,20,3.426,844,6,4,0.0,28.57142857142857,50.0,50.0,12.38095238095238,8.119047619047619,5.111111111111111,5.138888888888889,22,24,3.0,479.0,2.0,249.0,56,1,0.2,0.1999999999999999,3.0,2,1028,249.0,183.4,0
2019,19,69,2019-11-03,0,20,3.426,846,1,8,0.0,0.0,0.0,0.0,5.142857142857143,5.142857142857143,11.944444444444445,11.25,20,6,0.0,121.0,0.0,41.0,56,1,0.125,0.25,12.0,2,1028,41.0,29.4,0
2019,19,69,2019-11-03,0,20,3.426,847,3,18,0.0,0.0,0.0,0.0,0.0,0.0,15.88888888888889,16.36111111111111,21,6,0.0,1.0,0.0,0.0,54,12,0.125,0.0,20.0,2,1028,0.0,0.0,0
2019,19,69,2019-11-03,0,20,3.426,848,9,6,26.1904761904762,26.1904761904762,0.0,16.666666666666664,3.0476190476190474,3.0476190476190474,9.5,7.5,23,32,2.0,366.0,0.0,84.0,56,1,0.0,0.0,8.0,1,1028,84.0,41.4,0
2019,20,18,2019-11-17,0,15,4.309,1,131,3,80.95238095238095,59.52380952380952,84.21052631578947,81.57894736842104,2.619047619047619,3.8571428571428568,2.210526315789474,2.736842105263158,34,6,14.0,701.0,10.0,387.0,71,1,0.5892857142857143,0.4375,1.0,1,1029,387.0,311.4,0
2019,20,18,2019-11-17,0,15,4.309,8,51,8,57.14285714285714,28.57142857142857,0.0,0.0,6.0,3.0,11.947368421052632,13.078947368421051,40,13,0.0,57.0,0.0,43.0,71,1,0.3230769230769231,0.411764705882353,14.0,1,1029,43.0,31.6,0
2019,20,18,2019-11-17,0,15,4.309,9,3,19,0.0,0.0,0.0,0.0,0.0,0.0,16.94736842105263,16.44736842105263,35,26,0.0,1.0,0.0,1.0,70,11,0.1666666666666666,0.1666666666666666,19.0,1,1029,1.0,1.0,0
2019,20,18,2019-11-17,0,15,4.309,20,6,2,57.14285714285714,28.57142857142857,47.368421052631575,47.368421052631575,3.857142857142857,8.119047619047619,5.947368421052632,5.5,32,15,3.0,479.0,1.0,230.0,65,4,0.34,0.3333333333333334,5.0,1,1029,230.0,192.5,0
2019,20,18,2019-11-17,0,15,4.309,154,210,7,0.0,0.0,0.0,0.0,12.571428571428571,11.976190476190476,15.157894736842104,14.526315789473683,33,14,0.0,28.0,0.0,8.0,71,1,0.1,0.0,17.0,1,1029,8.0,8.0,0
2019,20,18,2019-11-17,0,15,4.309,807,4,13,0.0,4.761904761904762,0.0,0.0,11.857142857142858,10.523809523809524,11.63157894736842,12.078947368421051,32,15,0.0,91.0,0.0,37.0,71,1,0.0,0.0,12.0,1,1029,37.0,29.6,0
2019,20,18,2019-11-17,0,15,4.309,815,211,15,4.761904761904762,2.380952380952381,0.0,0.0,10.571428571428571,12.428571428571429,11.105263157894736,11.578947368421051,29,23,0.0,67.0,0.0,46.0,71,1,0.1395348837209302,0.0,10.0,1,1029,46.0,30.4,0
